,commit-hash,BleuScore
704,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,8.319100378795605e-232
705,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,8.319100378795605e-232
706,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,8.319100378795605e-232
707,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,8.319100378795605e-232
708,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,8.319100378795605e-232
709,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,7.301788651021908e-232
710,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,8.319100378795605e-232
711,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
712,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.1045881851389632e-231
713,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
714,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
715,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
716,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
717,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
718,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
719,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.156100809123877e-231
720,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,3.6723267991733874e-155
721,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.072268715173723e-231
722,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,3.3183218536431102e-155
723,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.0923314624789582e-231
724,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.1143980217744192e-231
725,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.1522277201606316e-231
726,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,3.5657688880379023e-155
727,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.1143980217744192e-231
728,c6cbc7dfa51b6109c8a54c0bf3d6a509f89d356c,1.1143980217744192e-231
729,d10e108b5f8fbcb96c1fce43057f37ababe9efde,7.992219124248642e-232
730,d10e108b5f8fbcb96c1fce43057f37ababe9efde,7.992219124248642e-232
731,fdd486415a24503426213478c46d00a306b99e89,8.289228799996742e-232
732,fdd486415a24503426213478c46d00a306b99e89,7.490163752058132e-232
733,e6c5cd3e4b66642f1b0bf234c7e74759354355b2,1.0446550074992694e-231
734,e6c5cd3e4b66642f1b0bf234c7e74759354355b2,1.0832677820940877e-231
735,e6c5cd3e4b66642f1b0bf234c7e74759354355b2,8.447347651820259e-232
736,e6c5cd3e4b66642f1b0bf234c7e74759354355b2,1.0592691162555667e-231
737,e6c5cd3e4b66642f1b0bf234c7e74759354355b2,8.010827443733214e-232
738,e6c5cd3e4b66642f1b0bf234c7e74759354355b2,6.392278857894696e-232
739,d7ed45bbcda825af558c44b6b41eff4f99a092e3,7.784451369270533e-232
740,d7ed45bbcda825af558c44b6b41eff4f99a092e3,6.545917251136179e-232
741,9c89c703ae6bee1168e2d4895bd9a5dcde68de37,1.1409851298103347e-231
742,9c89c703ae6bee1168e2d4895bd9a5dcde68de37,9.594503055152632e-232
743,9c89c703ae6bee1168e2d4895bd9a5dcde68de37,8.412065649527267e-232
744,9c89c703ae6bee1168e2d4895bd9a5dcde68de37,8.412065649527267e-232
745,71adcd97d03ee29a63c6c3db166580beb0e663cd,7.720899511627474e-232
746,71adcd97d03ee29a63c6c3db166580beb0e663cd,8.407869555041513e-232
747,71adcd97d03ee29a63c6c3db166580beb0e663cd,1.0832677820940877e-231
748,71adcd97d03ee29a63c6c3db166580beb0e663cd,1.0832677820940877e-231
749,4f1c9441c5b98bb36b542023555457ccfe479448,7.741795235865185e-232
750,4f1c9441c5b98bb36b542023555457ccfe479448,7.741795235865185e-232
751,4f1c9441c5b98bb36b542023555457ccfe479448,6.995501686664742e-232
752,4f1c9441c5b98bb36b542023555457ccfe479448,7.741795235865185e-232
753,4f1c9441c5b98bb36b542023555457ccfe479448,6.995501686664742e-232
754,4f1c9441c5b98bb36b542023555457ccfe479448,7.741795235865185e-232
755,4f1c9441c5b98bb36b542023555457ccfe479448,6.995501686664742e-232
756,4f1c9441c5b98bb36b542023555457ccfe479448,7.741795235865185e-232
757,4f1c9441c5b98bb36b542023555457ccfe479448,7.741795235865185e-232
758,4f1c9441c5b98bb36b542023555457ccfe479448,7.741795235865185e-232
759,4f1c9441c5b98bb36b542023555457ccfe479448,6.995501686664742e-232
760,4f1c9441c5b98bb36b542023555457ccfe479448,4.4090871561969904e-232
761,4f1c9441c5b98bb36b542023555457ccfe479448,4.87945703814625e-232
762,4f1c9441c5b98bb36b542023555457ccfe479448,3.7075855841875054e-232
763,4f1c9441c5b98bb36b542023555457ccfe479448,4.4090871561969904e-232
764,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
765,4f1c9441c5b98bb36b542023555457ccfe479448,4.87945703814625e-232
766,4f1c9441c5b98bb36b542023555457ccfe479448,4.87945703814625e-232
767,4f1c9441c5b98bb36b542023555457ccfe479448,4.4090871561969904e-232
768,4f1c9441c5b98bb36b542023555457ccfe479448,5.2433178168168004e-232
769,4f1c9441c5b98bb36b542023555457ccfe479448,4.4090871561969904e-232
770,4f1c9441c5b98bb36b542023555457ccfe479448,4.4090871561969904e-232
771,4f1c9441c5b98bb36b542023555457ccfe479448,8.920126462175827e-232
772,4f1c9441c5b98bb36b542023555457ccfe479448,9.702932729116586e-232
773,4f1c9441c5b98bb36b542023555457ccfe479448,8.436134752850363e-232
774,4f1c9441c5b98bb36b542023555457ccfe479448,8.920126462175827e-232
775,4f1c9441c5b98bb36b542023555457ccfe479448,8.436134752850363e-232
776,4f1c9441c5b98bb36b542023555457ccfe479448,8.920126462175827e-232
777,4f1c9441c5b98bb36b542023555457ccfe479448,8.436134752850363e-232
778,4f1c9441c5b98bb36b542023555457ccfe479448,8.920126462175827e-232
779,4f1c9441c5b98bb36b542023555457ccfe479448,9.336117803135294e-232
780,4f1c9441c5b98bb36b542023555457ccfe479448,8.920126462175827e-232
781,4f1c9441c5b98bb36b542023555457ccfe479448,8.436134752850363e-232
782,4f1c9441c5b98bb36b542023555457ccfe479448,9.893133360884868e-232
783,4f1c9441c5b98bb36b542023555457ccfe479448,1.1764984582435574e-231
784,4f1c9441c5b98bb36b542023555457ccfe479448,9.893133360884868e-232
785,4f1c9441c5b98bb36b542023555457ccfe479448,9.893133360884868e-232
786,4f1c9441c5b98bb36b542023555457ccfe479448,9.893133360884868e-232
787,4f1c9441c5b98bb36b542023555457ccfe479448,9.893133360884868e-232
788,4f1c9441c5b98bb36b542023555457ccfe479448,8.319100378795605e-232
789,4f1c9441c5b98bb36b542023555457ccfe479448,9.893133360884868e-232
790,4f1c9441c5b98bb36b542023555457ccfe479448,1.0948551819675659e-231
791,4f1c9441c5b98bb36b542023555457ccfe479448,9.893133360884868e-232
792,4f1c9441c5b98bb36b542023555457ccfe479448,8.319100378795605e-232
793,4f1c9441c5b98bb36b542023555457ccfe479448,1.1783324442592282e-231
794,4f1c9441c5b98bb36b542023555457ccfe479448,3.991752103918031e-155
795,4f1c9441c5b98bb36b542023555457ccfe479448,1.1337861261109773e-231
796,4f1c9441c5b98bb36b542023555457ccfe479448,1.1783324442592282e-231
797,4f1c9441c5b98bb36b542023555457ccfe479448,1.1783324442592282e-231
798,4f1c9441c5b98bb36b542023555457ccfe479448,1.1783324442592282e-231
799,4f1c9441c5b98bb36b542023555457ccfe479448,1.1337861261109773e-231
800,4f1c9441c5b98bb36b542023555457ccfe479448,1.2183324802375697e-231
801,4f1c9441c5b98bb36b542023555457ccfe479448,3.860695737644402e-155
802,4f1c9441c5b98bb36b542023555457ccfe479448,1.1783324442592282e-231
803,4f1c9441c5b98bb36b542023555457ccfe479448,1.0832677820940877e-231
804,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
805,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
806,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
807,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
808,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
809,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
810,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
811,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
812,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
813,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
814,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
815,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
816,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
817,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
818,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
819,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
820,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
821,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
822,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
823,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
824,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
825,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
826,4f1c9441c5b98bb36b542023555457ccfe479448,3.44374385822127e-155
827,4f1c9441c5b98bb36b542023555457ccfe479448,4.452250377698693e-155
828,4f1c9441c5b98bb36b542023555457ccfe479448,1.0518351895246305e-231
829,4f1c9441c5b98bb36b542023555457ccfe479448,1.0518351895246305e-231
830,4f1c9441c5b98bb36b542023555457ccfe479448,3.44374385822127e-155
831,4f1c9441c5b98bb36b542023555457ccfe479448,3.44374385822127e-155
832,4f1c9441c5b98bb36b542023555457ccfe479448,3.295033945829044e-155
833,4f1c9441c5b98bb36b542023555457ccfe479448,3.5407444025258276e-155
834,4f1c9441c5b98bb36b542023555457ccfe479448,4.452250377698693e-155
835,4f1c9441c5b98bb36b542023555457ccfe479448,3.5407444025258276e-155
836,4f1c9441c5b98bb36b542023555457ccfe479448,9.788429383461836e-232
837,4f1c9441c5b98bb36b542023555457ccfe479448,1.019432043742309e-231
838,4f1c9441c5b98bb36b542023555457ccfe479448,1.1088946534873117e-231
839,4f1c9441c5b98bb36b542023555457ccfe479448,1.019432043742309e-231
840,4f1c9441c5b98bb36b542023555457ccfe479448,1.019432043742309e-231
841,4f1c9441c5b98bb36b542023555457ccfe479448,8.886878325635506e-232
842,4f1c9441c5b98bb36b542023555457ccfe479448,1.019432043742309e-231
843,4f1c9441c5b98bb36b542023555457ccfe479448,9.641193013181824e-232
844,4f1c9441c5b98bb36b542023555457ccfe479448,1.0669733992029681e-231
845,4f1c9441c5b98bb36b542023555457ccfe479448,1.0669733992029681e-231
846,4f1c9441c5b98bb36b542023555457ccfe479448,1.019432043742309e-231
847,4f1c9441c5b98bb36b542023555457ccfe479448,9.641193013181824e-232
848,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
849,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
850,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
851,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
852,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
853,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
854,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
855,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
856,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
857,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
858,4f1c9441c5b98bb36b542023555457ccfe479448,0.0
859,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
860,4f1c9441c5b98bb36b542023555457ccfe479448,4.262352868760118e-155
861,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
862,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
863,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
864,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
865,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
866,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
867,4f1c9441c5b98bb36b542023555457ccfe479448,4.262352868760118e-155
868,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
869,4f1c9441c5b98bb36b542023555457ccfe479448,1.1522277201606316e-231
870,6befaf9067c5286d302ecd3b8e76053ae81a441a,7.490163752058132e-232
871,7cdd74fece577cea09c0709455f494dbe0c323b3,1.012071042130996e-231
872,7cdd74fece577cea09c0709455f494dbe0c323b3,9.669759824028608e-232
873,7cdd74fece577cea09c0709455f494dbe0c323b3,9.00107998283362e-232
874,7cdd74fece577cea09c0709455f494dbe0c323b3,9.669759824028608e-232
875,7cdd74fece577cea09c0709455f494dbe0c323b3,3.2279812620268206e-155
876,7cdd74fece577cea09c0709455f494dbe0c323b3,1.0784850260855493e-231
877,7cdd74fece577cea09c0709455f494dbe0c323b3,1.0784850260855493e-231
878,7cdd74fece577cea09c0709455f494dbe0c323b3,3.3375593078892797e-155
879,7cdd74fece577cea09c0709455f494dbe0c323b3,9.475293539507031e-232
880,7cdd74fece577cea09c0709455f494dbe0c323b3,9.475293539507031e-232
881,7cdd74fece577cea09c0709455f494dbe0c323b3,9.475293539507031e-232
882,7cdd74fece577cea09c0709455f494dbe0c323b3,9.475293539507031e-232
883,7cdd74fece577cea09c0709455f494dbe0c323b3,3.591703461242313e-155
884,7cdd74fece577cea09c0709455f494dbe0c323b3,1.0592691162555667e-231
885,7cdd74fece577cea09c0709455f494dbe0c323b3,1.0592691162555667e-231
886,7cdd74fece577cea09c0709455f494dbe0c323b3,3.591703461242313e-155
887,861b8b36a88a83371f8d2a97593aa7b3798ee2b3,8.726094729337945e-232
888,861b8b36a88a83371f8d2a97593aa7b3798ee2b3,3.812727472243035e-155
889,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.157231061812019e-232
890,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.157231061812019e-232
891,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.157231061812019e-232
892,c000886546cb6d3a8d49f48054a793d84f4b3eb6,6.957990942521506e-232
893,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.1045881851389632e-231
894,c000886546cb6d3a8d49f48054a793d84f4b3eb6,3.4241784168008035e-155
895,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.2015238684369537e-231
896,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.1045881851389632e-231
897,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.770784619492452e-232
898,c000886546cb6d3a8d49f48054a793d84f4b3eb6,3.5544951249541523e-155
899,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.1454162233972301e-231
900,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.1156396928052815e-231
901,c000886546cb6d3a8d49f48054a793d84f4b3eb6,7.82830916853581e-232
902,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.309480961664223e-232
903,c000886546cb6d3a8d49f48054a793d84f4b3eb6,8.412065649527267e-232
904,c000886546cb6d3a8d49f48054a793d84f4b3eb6,5.948228664567313e-232
905,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.1045881851389632e-231
906,c000886546cb6d3a8d49f48054a793d84f4b3eb6,4.016249361359558e-155
907,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.156100809123877e-231
908,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.72161026064145e-232
909,c000886546cb6d3a8d49f48054a793d84f4b3eb6,5.929071479665116e-232
910,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.1947692932651128e-155
911,c000886546cb6d3a8d49f48054a793d84f4b3eb6,6.921464794211712e-232
912,c000886546cb6d3a8d49f48054a793d84f4b3eb6,6.638353072859979e-232
913,c000886546cb6d3a8d49f48054a793d84f4b3eb6,0.0
914,c000886546cb6d3a8d49f48054a793d84f4b3eb6,0.0
915,c000886546cb6d3a8d49f48054a793d84f4b3eb6,0.0
916,c000886546cb6d3a8d49f48054a793d84f4b3eb6,0.0
917,c000886546cb6d3a8d49f48054a793d84f4b3eb6,8.972141065609098e-232
918,c000886546cb6d3a8d49f48054a793d84f4b3eb6,8.972141065609098e-232
919,c000886546cb6d3a8d49f48054a793d84f4b3eb6,8.972141065609098e-232
920,c000886546cb6d3a8d49f48054a793d84f4b3eb6,7.544641259221007e-232
921,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.0669733992029681e-231
922,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.268852357850863e-231
923,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.1808001696991507e-231
924,c000886546cb6d3a8d49f48054a793d84f4b3eb6,8.972141065609098e-232
925,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.497185716436062e-232
926,c000886546cb6d3a8d49f48054a793d84f4b3eb6,3.3183218536431102e-155
927,c000886546cb6d3a8d49f48054a793d84f4b3eb6,1.0244914152188952e-231
928,c000886546cb6d3a8d49f48054a793d84f4b3eb6,9.01666918778251e-232
929,245cede2c274bef7b172fe65814bfabc6f87b0b4,9.28844245215026e-232
930,245cede2c274bef7b172fe65814bfabc6f87b0b4,9.28844245215026e-232
931,245cede2c274bef7b172fe65814bfabc6f87b0b4,9.72161026064145e-232
932,245cede2c274bef7b172fe65814bfabc6f87b0b4,9.72161026064145e-232
933,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.0592691162555667e-231
934,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.0592691162555667e-231
935,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.1200407237786664e-231
936,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.1200407237786664e-231
937,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.072268715173723e-231
938,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.0411552765520402e-231
939,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.072268715173723e-231
940,245cede2c274bef7b172fe65814bfabc6f87b0b4,1.006972285294185e-231
941,151becec2bfbd6670c17db818300be35350c9be2,8.784466509829401e-232
942,df58ec683e4f574507ea944d95ed1749941aee95,2.8314851544960777e-155
943,df58ec683e4f574507ea944d95ed1749941aee95,1.0277181997835381e-231
944,df58ec683e4f574507ea944d95ed1749941aee95,3.812727472243035e-155
945,df58ec683e4f574507ea944d95ed1749941aee95,1.171080823333991e-231
946,df58ec683e4f574507ea944d95ed1749941aee95,4.072434326288623e-155
947,df58ec683e4f574507ea944d95ed1749941aee95,1.2097822504111573e-231
948,df58ec683e4f574507ea944d95ed1749941aee95,3.5302841866110107e-155
949,df58ec683e4f574507ea944d95ed1749941aee95,1.1465375328390843e-231
950,62e43abc866ca164deed8bbf449b483fbdf66f52,8.412065649527267e-232
951,62e43abc866ca164deed8bbf449b483fbdf66f52,8.412065649527267e-232
952,62e43abc866ca164deed8bbf449b483fbdf66f52,8.412065649527267e-232
953,2b78d044101e44513b8726737435c2f9f1a394f6,7.850707993042515e-232
954,a5d8b51e472e8db741469cbfdfe0cf4f19c652f1,9.390558114849037e-232
955,e09401b81aec7d630b986eb3a4056b2f387dc3e0,1.184298875206812e-231
956,e09401b81aec7d630b986eb3a4056b2f387dc3e0,1.1200407237786664e-231
957,e09401b81aec7d630b986eb3a4056b2f387dc3e0,1.2287022022568943e-231
958,e09401b81aec7d630b986eb3a4056b2f387dc3e0,1.1739546629120287e-231
959,e09401b81aec7d630b986eb3a4056b2f387dc3e0,1.0832677820940877e-231
960,e09401b81aec7d630b986eb3a4056b2f387dc3e0,1.0350003944289303e-231
961,e09401b81aec7d630b986eb3a4056b2f387dc3e0,0.0
962,e09401b81aec7d630b986eb3a4056b2f387dc3e0,0.0
963,e09401b81aec7d630b986eb3a4056b2f387dc3e0,7.955640502424632e-232
964,e09401b81aec7d630b986eb3a4056b2f387dc3e0,6.689869579535845e-232
965,e09401b81aec7d630b986eb3a4056b2f387dc3e0,1.0154677551496228e-231
966,e09401b81aec7d630b986eb3a4056b2f387dc3e0,9.619302644637565e-232
967,be87da8bbdc1e92882c3534205909c479110a61b,2.5772259738983135e-155
968,e0e03f3237d625f453261ba66c02bbb1d2ca53b8,1.1268086493920282e-231
969,e0e03f3237d625f453261ba66c02bbb1d2ca53b8,8.147480343967206e-232
970,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,1.0003688322288243e-231
971,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,7.601159375410181e-232
972,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,1.0003688322288243e-231
973,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,9.039352811507815e-232
974,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,1.0003688322288243e-231
975,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,7.601159375410181e-232
976,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,9.039352811507815e-232
977,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,1.0181865532756278e-231
978,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,8.561894227089738e-232
979,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,1.0181865532756278e-231
980,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,9.475293539507031e-232
981,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,1.0181865532756278e-231
982,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,8.561894227089738e-232
983,f3b500119c781c16ebb870bb8a2c1c09f6bfdaee,9.475293539507031e-232
984,4c56d894ba9e2bb1c097a3a6067006843ac2944d,1.0901460182896916e-231
985,00c859c51d725159249aa6fda812a775e352f21b,8.875825067922154e-232
986,00c859c51d725159249aa6fda812a775e352f21b,6.51004786146704e-232
987,00c859c51d725159249aa6fda812a775e352f21b,2.8977010188971582e-155
988,00c859c51d725159249aa6fda812a775e352f21b,9.039352811507815e-232
989,00c859c51d725159249aa6fda812a775e352f21b,7.896486656007896e-232
990,87629706c933a33adbfb5b4f5e435be722eb057b,8.972141065609098e-232
991,c815e21ef932e06eb0046136851c162f6bb0789e,8.972141065609098e-232
992,c815e21ef932e06eb0046136851c162f6bb0789e,8.972141065609098e-232
993,c815e21ef932e06eb0046136851c162f6bb0789e,8.972141065609098e-232
994,c815e21ef932e06eb0046136851c162f6bb0789e,8.029654430073048e-232
995,c815e21ef932e06eb0046136851c162f6bb0789e,8.72017969271474e-232
996,c815e21ef932e06eb0046136851c162f6bb0789e,7.879571842174703e-232
997,c815e21ef932e06eb0046136851c162f6bb0789e,9.62550346891095e-232
998,c815e21ef932e06eb0046136851c162f6bb0789e,1.0936683453377625e-231
999,c815e21ef932e06eb0046136851c162f6bb0789e,9.62550346891095e-232
1000,c815e21ef932e06eb0046136851c162f6bb0789e,0.0
1001,c815e21ef932e06eb0046136851c162f6bb0789e,7.601159375410181e-232
1002,c815e21ef932e06eb0046136851c162f6bb0789e,0.0
1003,813e8864a1bfd6f9fc22b3ea2ad727c20cba6fac,1.1378719080845818e-231
1004,225dccb2186f14f871695b6c4e0bfbcdb2e3aa28,1.1465375328390843e-231
1005,225dccb2186f14f871695b6c4e0bfbcdb2e3aa28,8.319100378795605e-232
1006,225dccb2186f14f871695b6c4e0bfbcdb2e3aa28,1.2183324802375697e-231
1007,225dccb2186f14f871695b6c4e0bfbcdb2e3aa28,1.0889844332430006e-231
1008,225dccb2186f14f871695b6c4e0bfbcdb2e3aa28,1.1522277201606316e-231
1009,225dccb2186f14f871695b6c4e0bfbcdb2e3aa28,1.2340561512781763e-231
1010,225dccb2186f14f871695b6c4e0bfbcdb2e3aa28,1.1035245457879284e-231
1011,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.1640469867513693e-231
1012,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.1008876702055895e-231
1013,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.095871204147224e-155
1014,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.0700679190480055e-155
1015,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.1070900996592687e-231
1016,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.0003688322288243e-231
1017,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.2508498911928379e-231
1018,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.1829807887182168e-231
1019,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.1640469867513693e-231
1020,25bd817bb2ea3dddbb9682766948495bb0b4efe3,1.1121803032788522e-231
1021,55087a901e86eeda2a62e33765bb48299f004a78,8.726094729337945e-232
1022,55087a901e86eeda2a62e33765bb48299f004a78,7.386826398032373e-232
1023,55087a901e86eeda2a62e33765bb48299f004a78,1.0660593009029604e-231
1024,55087a901e86eeda2a62e33765bb48299f004a78,1.1988328686372911e-231
1025,55087a901e86eeda2a62e33765bb48299f004a78,1.0901460182896916e-231
1026,55087a901e86eeda2a62e33765bb48299f004a78,1.1896457329133973e-231
1027,55087a901e86eeda2a62e33765bb48299f004a78,1.2340561512781763e-231
1028,55087a901e86eeda2a62e33765bb48299f004a78,1.2508498911928379e-231
1029,55087a901e86eeda2a62e33765bb48299f004a78,1.0790771125155735e-231
1030,55087a901e86eeda2a62e33765bb48299f004a78,1.0423153399406431e-231
1031,55087a901e86eeda2a62e33765bb48299f004a78,1.2769777614215993e-231
1032,55087a901e86eeda2a62e33765bb48299f004a78,1.1008876702055895e-231
1033,55087a901e86eeda2a62e33765bb48299f004a78,8.231055179516831e-232
1034,55087a901e86eeda2a62e33765bb48299f004a78,9.947643045471176e-232
1035,55087a901e86eeda2a62e33765bb48299f004a78,1.1385600680049321e-231
1036,15013fd609db6b23551a4691429a61d8e2632fe2,5.991241072703885e-232
1037,15013fd609db6b23551a4691429a61d8e2632fe2,8.726094729337945e-232
1038,15013fd609db6b23551a4691429a61d8e2632fe2,6.242975455700242e-232
1039,15013fd609db6b23551a4691429a61d8e2632fe2,1.091900080306308e-231
1040,350abe30338ffb3fd29129ec12a94ddd69b64080,2.426555136425675e-155
1041,350abe30338ffb3fd29129ec12a94ddd69b64080,9.475293539507031e-232
1042,350abe30338ffb3fd29129ec12a94ddd69b64080,9.418382295637229e-232
1043,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.614911585158347e-232
1044,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.472519621200375e-232
1045,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.614911585158347e-232
1046,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.614911585158347e-232
1047,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,9.257324954728539e-232
1048,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,5.8250924361821194e-232
1049,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.199403172789005e-232
1050,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.319100378795605e-232
1051,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.319100378795605e-232
1052,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.319100378795605e-232
1053,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,8.319100378795605e-232
1054,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,7.517155770510923e-232
1055,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,1.1572194372432803e-231
1056,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,1.2322585410424258e-231
1057,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,1.1965027645843237e-231
